price_in_rp,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,electricity,floors,year_built,garages, Bekasi, Bogor, Depok, Jakarta Barat, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Utara, Tangerang
725000000,3,2,66,56,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
699000000,3,2,66,56,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1350000000,4,3,120,150,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
615000000,3,2,60,60,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
220000000,2,1,60,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
500000000,2,1,60,38,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1100000000,3,3,96,75,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1920000000,2,3,167,160,1,4400,1,2018,0,0,0,1,0,0,0,0,0,0
2040000000,2,2,113,150,0,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,3,72,140,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
1920000000,2,3,167,160,1,4400,1,2018,0,0,0,1,0,0,0,0,0,0
1100000000,3,3,96,75,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1100000000,3,3,96,75,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,3,72,140,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
1500000000,4,3,151,150,2,7700,2,2018,0,0,0,1,0,0,0,0,0,0
1980000000,3,2,95,105,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
699000000,3,2,42,66,0,2200,2,2022,1,0,0,1,0,0,0,0,0,0
960000000,2,1,108,90,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1100000000,3,3,96,75,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1920000000,2,3,167,160,1,4400,1,2018,0,0,0,1,0,0,0,0,0,0
2040000000,2,2,113,150,0,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,3,72,140,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
1500000000,4,3,151,150,2,7700,2,2018,0,0,0,1,0,0,0,0,0,0
2040000000,2,2,113,150,1,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1650000000,3,3,78,110,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1500000000,4,3,151,150,2,7700,2,2018,0,0,0,1,0,0,0,0,0,0
1410000000,3,3,180,112,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1500000000,4,3,151,150,2,7700,2,2018,0,0,0,1,0,0,0,0,0,0
1100000000,3,3,96,75,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1410000000,3,3,112,180,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1410000000,3,3,112,180,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1920000000,2,3,167,160,1,4400,1,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,3,72,140,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
295000000,2,1,70,45,1,1300,1,2019,0,0,0,1,0,0,0,0,0,0
1720000000,3,3,84,155,0,3160,3,2022,4,0,0,1,0,0,0,0,0,0
1430000000,4,3,67,90,0,3160,2,2021,1,0,0,1,0,0,0,0,0,0
-2147483648,3,3,305,200,0,3160,1,2016,1,0,0,1,0,0,0,0,0,0
1500000000,3,3,164,104,0,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1020000000,2,1,86,50,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1500000000,3,3,164,104,0,1300,2,2018,1,0,0,1,0,0,0,0,0,0
900000000,3,2,119,90,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
840000000,2,1,84,48,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
840000000,2,1,84,48,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
800000000,2,1,96,71,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1020000000,2,1,86,50,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
945000000,2,1,105,60,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1020000000,3,2,120,140,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
945000000,2,1,105,60,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1500000000,3,3,164,104,0,1300,2,2018,1,0,0,1,0,0,0,0,0,0
897000000,3,2,90,70,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
900000000,3,2,119,90,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1200000000,2,2,90,135,1,4400,2,2018,0,0,0,1,0,0,0,0,0,0
840000000,2,1,84,48,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1200000000,2,3,98,78,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1020000000,3,2,120,140,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1500000000,3,3,164,104,1,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1300000000,3,3,220,180,2,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1000000000,3,2,140,140,0,3160,2,2018,2,0,0,1,0,0,0,0,0,0
1850000000,4,3,160,230,1,3500,2,2018,1,0,0,1,0,0,0,0,0,0
1080000000,2,1,90,70,1,1300,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,4,180,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
900000000,3,2,119,90,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
900000000,3,2,119,90,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
870000000,3,2,71,61,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1080000000,2,1,90,70,1,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1080000000,2,1,90,70,1,1300,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,3,4,180,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,3,115,145,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
900000000,2,2,90,45,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1800000000,3,3,106,150,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
1800000000,3,3,106,150,0,3300,2,2018,1,0,0,1,0,0,0,0,0,0
1800000000,3,3,106,150,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
1800000000,3,3,106,150,0,3500,2,2018,1,0,0,1,0,0,0,0,0,0
2040000000,3,3,150,115,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,4,194,120,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
658000000,2,2,55,55,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
-2147483648,3,4,180,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
780000000,3,1,98,68,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,3,115,145,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
900000000,2,2,90,45,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,3,115,145,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
900000000,2,2,90,45,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
2040000000,3,3,150,115,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
900000000,2,2,90,45,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,4,180,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,3,115,145,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,4,194,120,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
800000000,3,2,70,68,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
556000000,2,2,55,55,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
651000000,2,2,54,55,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
995000000,3,2,72,70,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1200000000,3,3,120,100,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1200000000,3,3,120,100,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1100000000,3,4,72,105,1,2200,2,2021,1,0,0,1,0,0,0,0,0,0
485000000,2,1,84,55,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1400000000,3,2,78,120,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1980000000,3,2,95,105,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1650000000,3,3,78,110,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1680000000,3,2,152,88,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
750000000,1,1,72,43,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
950000000,2,2,85,100,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,5,5,468,400,2,3500,2,2018,2,0,0,1,0,0,0,0,0,0
1400000000,3,2,78,120,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1150000000,3,3,72,110,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
960000000,2,1,90,60,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1400000000,3,2,78,120,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1980000000,3,2,95,105,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,4,3,150,200,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,2,109,90,0,2200,2,2018,2,0,0,1,0,0,0,0,0,0
1500000000,4,3,151,150,2,7700,2,2018,0,0,0,1,0,0,0,0,0,0
1920000000,2,3,167,160,1,4400,1,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,3,72,140,1,3500,2,2018,0,0,0,1,0,0,0,0,0,0
1400000000,3,2,78,120,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,4,3,150,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,4,3,132,125,1,5500,2,2018,1,0,0,1,0,0,0,0,0,0
1980000000,3,2,95,105,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,4,4,110,140,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
2040000000,2,2,113,150,1,1300,2,2018,1,0,0,1,0,0,0,0,0,0
1650000000,3,3,78,110,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1410000000,3,3,180,112,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1200000000,2,2,120,77,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1650000000,4,3,140,200,0,2200,2,2015,2,0,0,1,0,0,0,0,0,0
1900000000,3,3,120,180,1,4400,2,2016,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,118,160,2,3160,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,2,204,186,0,3160,1,2013,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,120,158,1,4400,2,2017,0,0,0,1,0,0,0,0,0,0
1480000000,3,2,60,73,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
-2147483648,4,4,246,320,2,5500,2,2017,1,0,0,1,0,0,0,0,0,0
-2147483648,4,4,200,365,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1570000000,3,1,112,56,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
970000000,3,2,70,115,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1950000000,4,2,120,180,1,3500,2,2012,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,250,225,1,3500,2,2015,1,0,0,1,0,0,0,0,0,0
-2147483648,5,4,425,237,3,2200,2,2018,1,0,0,1,0,0,0,0,0,0
750000000,4,2,170,200,1,900,2,2010,2,0,0,1,0,0,0,0,0,0
800000000,3,3,65,78,1,3500,2,2022,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,120,178,2,3500,2,2022,0,0,0,1,0,0,0,0,0,0
890000000,3,3,101,78,1,3500,2,2022,1,0,0,1,0,0,0,0,0,0
-2147483648,4,3,118,160,2,3500,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,234,400,1,3300,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,2,2,158,145,2,3300,2,2015,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,500,460,4,7700,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,3,300,250,1,4400,2,2018,0,0,0,1,0,0,0,0,0,0
1900000000,3,3,150,220,2,2200,2,2021,0,0,0,1,0,0,0,0,0,0
-2147483648,4,3,540,350,2,3160,1,2005,2,0,0,1,0,0,0,0,0,0
-2147483648,4,3,387,175,0,3500,1,2018,2,0,0,1,0,0,0,0,0,0
1090000000,3,4,72,110,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
680000000,2,2,60,70,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
-2147483648,3,3,187,200,2,3160,1,2018,0,0,0,1,0,0,0,0,0,0
1650000000,3,3,78,110,0,3500,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,2,2,120,83,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1500000000,3,3,120,140,1,2200,2,2017,1,0,0,1,0,0,0,0,0,0
1650000000,2,2,108,150,2,3160,2,2016,0,0,0,1,0,0,0,0,0,0
1200000000,2,2,132,90,1,2200,1,2005,1,0,0,1,0,0,0,0,0,0
1350000000,3,3,80,138,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
525000000,2,1,75,36,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
2130000000,3,2,120,91,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
1450000000,2,2,56,93,0,3160,2,2021,1,0,0,1,0,0,0,0,0,0
1480000000,3,2,62,73,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1590000000,3,3,71,84,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1170000000,3,2,93,88,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
-2147483648,4,3,150,200,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,4,4,390,300,2,3160,2,2018,2,0,0,1,0,0,0,0,0,0
1170000000,3,2,93,88,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
400000000,2,1,68,40,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1560000000,3,2,109,90,0,2200,2,2018,2,0,0,1,0,0,0,0,0,0
750000000,1,1,72,43,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,82,50,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
960000000,2,1,108,90,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
660000000,2,1,82,50,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1200000000,2,1,120,45,1,2200,1,2021,0,0,0,1,0,0,0,0,0,0
1560000000,3,2,109,90,0,2200,2,2018,2,0,0,1,0,0,0,0,0,0
793000000,3,2,72,90,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1560000000,3,2,109,90,2,4400,2,2018,0,0,0,1,0,0,0,0,0,0
484000000,2,1,66,42,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
300000000,2,1,60,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
750000000,1,1,72,43,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
235000000,2,1,50,36,0,1300,1,2022,1,0,0,1,0,0,0,0,0,0
1320000000,3,2,90,160,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,82,50,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
900000000,3,1,81,81,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1260000000,3,2,164,95,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1320000000,3,2,90,160,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
750000000,1,1,72,43,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
780000000,2,1,72,42,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1200000000,3,3,120,100,1,3300,2,2018,1,0,0,1,0,0,0,0,0,0
750000000,1,1,72,43,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,82,50,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1200000000,3,3,120,100,1,3300,2,2018,1,0,0,1,0,0,0,0,0,0
1020000000,2,2,84,40,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,2,109,90,2,2200,2,2018,2,0,0,1,0,0,0,0,0,0
901000000,3,3,101,78,1,3500,2,2022,1,0,0,1,0,0,0,0,0,0
901000000,3,3,101,91,1,3500,2,2022,1,0,0,1,0,0,0,0,0,0
1110000000,4,3,91,101,2,3500,2,2022,2,0,0,1,0,0,0,0,0,0
485000000,2,1,60,45,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
-2147483648,4,3,600,300,2,2200,2,2010,2,0,0,1,0,0,0,0,0,0
1200000000,2,2,84,75,0,2200,2,2021,2,0,0,1,0,0,0,0,0,0
800000000,3,2,68,56,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
750000000,3,2,70,69,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
600000000,2,1,68,38,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
650000000,3,1,72,52,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
917000000,2,1,84,45,1,2200,1,2021,0,0,0,1,0,0,0,0,0,0
950000000,4,2,70,118,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
955000000,3,2,70,115,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1870000000,4,4,124,135,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
285000000,2,1,63,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
1330000000,3,2,84,75,0,2200,1,2022,0,0,0,1,0,0,0,0,0,0
-2147483648,4,4,158,133,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
-2147483648,3,3,142,126,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
230000000,2,1,50,36,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
-2147483648,3,4,200,120,2,3160,2,2018,0,0,0,1,0,0,0,0,0,0
800000000,3,3,101,78,1,3500,2,2022,1,0,0,1,0,0,0,0,0,0
387000000,2,1,55,42,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
485000000,2,1,72,42,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
525000000,2,1,73,45,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1600000000,3,2,120,79,2,4400,2,2022,3,0,0,1,0,0,0,0,0,0
445000000,4,2,60,80,1,2200,1,2021,1,0,0,1,0,0,0,0,0,0
1450000000,2,2,144,68,2,2200,1,2016,0,0,0,1,0,0,0,0,0,0
200000000,2,1,50,36,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
1800000000,5,4,112,120,0,2200,2,2021,4,0,0,1,0,0,0,0,0,0
750000000,2,1,66,50,1,1300,1,2021,0,0,0,1,0,0,0,0,0,0
650000000,3,1,119,80,1,2200,1,2010,1,0,0,1,0,0,0,0,0,0
-2147483648,3,3,110,103,2,5500,2,2021,0,0,0,1,0,0,0,0,0,0
1670000000,3,2,96,103,2,2200,2,2021,0,0,0,1,0,0,0,0,0,0
1410000000,3,2,84,85,2,2200,2,2021,0,0,0,1,0,0,0,0,0,0
1330000000,2,2,84,75,2,2200,2,2021,0,0,0,1,0,0,0,0,0,0
1940000000,2,2,106,75,1,5500,2,2021,0,0,0,1,0,0,0,0,0,0
-2147483648,4,4,129,120,2,5500,2,2021,0,0,0,1,0,0,0,0,0,0
1330000000,3,3,84,75,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
508000000,2,1,72,45,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1500000000,4,4,96,103,2,2200,2,2021,2,0,0,1,0,0,0,0,0,0
583000000,2,1,70,34,1,3160,1,2018,1,0,0,1,0,0,0,0,0,0
622000000,2,2,52,63,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1600000000,3,3,230,150,2,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1100000000,3,2,92,74,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
799000000,3,2,76,66,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
590000000,3,2,72,72,1,1300,2,2018,0,0,0,1,0,0,0,0,0,0
755000000,3,2,75,60,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1230000000,2,2,121,71,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1200000000,2,3,98,78,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1200000000,2,3,98,78,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
500000000,2,1,50,30,1,1300,1,2021,1,0,0,1,0,0,0,0,0,0
699000000,3,2,62,70,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1800000000,3,3,120,158,1,3160,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,2,235,225,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1200000000,2,2,98,78,2,2200,2,2018,0,0,0,1,0,0,0,0,0,0
875000000,3,2,70,69,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
945000000,2,1,105,60,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
660000000,2,1,80,45,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
660000000,2,1,80,45,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
690000000,2,1,87,45,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
350000000,3,1,60,36,0,3160,2,2018,0,0,0,1,0,0,0,0,0,0
800000000,3,3,109,144,2,1300,2,2018,2,0,0,1,0,0,0,0,0,0
1250000000,3,1,128,110,1,2200,1,2006,0,0,0,1,0,0,0,0,0,0
690000000,2,1,87,45,0,1300,1,2018,0,0,0,1,0,0,0,0,0,0
950000000,2,1,120,57,1,2200,1,2013,0,0,0,1,0,0,0,0,0,0
1800000000,3,3,106,150,0,3300,2,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,4,3,150,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1100000000,3,3,96,75,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1150000000,3,3,72,80,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1150000000,3,3,72,80,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
995000000,3,2,72,75,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
756000000,2,2,60,51,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1440000000,3,3,97,130,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
725000000,2,2,50,50,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1350000000,3,3,102,120,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
950000000,3,2,57,72,1,1300,2,2022,0,0,0,1,0,0,0,0,0,0
1600000000,4,3,100,120,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
995000000,3,2,72,75,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
-2147483648,5,5,127,168,2,3500,2,2022,0,0,0,1,0,0,0,0,0,0
1400000000,3,3,72,120,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
1700000000,3,3,100,120,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1400000000,3,3,100,130,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1700000000,3,3,77,140,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
995000000,3,2,72,75,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1420000000,3,3,86,110,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
-2147483648,4,3,127,170,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
1950000000,3,3,125,136,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
770000000,2,1,72,42,2,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1350000000,4,4,300,317,2,2200,2,2018,0,0,0,1,0,0,0,0,0,0
900000000,2,2,90,45,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,3,4,194,120,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,2,72,90,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1050000000,5,2,83,154,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,3,115,145,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1730000000,3,3,80,100,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1200000000,4,3,80,60,2,3300,2,2022,2,0,0,1,0,0,0,0,0,0
1220000000,3,3,81,80,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1000000000,4,4,100,66,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
350000000,2,1,50,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
660000000,2,1,72,72,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1300000000,3,3,98,100,0,3300,1,2018,1,0,0,1,0,0,0,0,0,0
870000000,3,3,60,85,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
890000000,3,3,68,90,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
800000000,3,2,80,70,1,1300,2,2022,0,0,0,1,0,0,0,0,0,0
1170000000,3,2,93,88,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1250000000,3,3,72,110,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1100000000,3,2,92,100,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1450000000,3,3,98,130,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
900000000,3,2,60,75,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
1300000000,3,3,98,130,2,2200,2,2021,0,0,0,1,0,0,0,0,0,0
-2147483648,5,5,127,180,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1430000000,4,2,100,90,1,2200,2,2007,0,0,0,1,0,0,0,0,0,0
575000000,2,1,46,36,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,4,3,268,140,1,2200,2,2020,2,0,0,1,0,0,0,0,0,0
485000000,2,1,72,50,0,1300,1,2019,1,0,0,1,0,0,0,0,0,0
506000000,2,2,40,46,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
980000000,3,2,80,70,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
980000000,3,2,80,70,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
980000000,3,2,80,70,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
846000000,3,2,63,70,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1170000000,2,1,93,88,2,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1170000000,2,1,93,88,2,1300,1,2022,0,0,0,1,0,0,0,0,0,0
2100000000,3,2,132,88,2,2200,2,2022,0,0,0,0,0,0,0,1,0,0
-2147483648,3,3,100,130,2,3500,2,2022,0,0,0,0,0,0,0,1,0,0
2000000000,3,3,56,87,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
1080000000,2,2,35,69,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
-2147483648,4,3,179,230,2,2200,2,1993,0,0,0,0,0,0,0,1,0,0
1270000000,3,3,36,66,0,2200,3,2022,1,0,0,0,0,0,0,1,0,0
-2147483648,3,3,210,180,2,3500,1,2000,0,0,0,0,0,0,0,1,0,0
-2147483648,4,3,386,1000,4,5500,3,2018,4,0,0,0,0,0,0,0,1,0
-2147483648,4,3,386,1000,4,5500,3,2018,4,0,0,0,0,0,0,0,1,0
-2147483648,4,3,180,240,1,7700,2,2019,0,0,0,0,0,0,0,0,1,0
-2147483648,3,2,405,717,0,3160,4,2015,0,0,0,0,0,0,0,0,1,0
